user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
11045,36.0,0.64,6.24,4.82,6.3,2.7,82.23,Low,Instagram Reels
11046,29.0,5.94,3.82,5.07,4.71,1.34,48.12,High,Instagram Reels
11047,27.0,2.03,2.22,6.87,1.48,3.66,62.92,Low,TikTok
11048,42.0,5.58,3.47,6.54,1.17,8.15,85.36,Medium,Instagram Reels
11049,15.0,5.98,11.76,6.61,1.42,9.45,79.89,High,TikTok
11050,25.0,3.8,4.15,6.77,9.63,6.16,49.34,Low,Instagram Reels
11051,37.0,0.68,11.35,8.75,3.91,1.82,43.75,Medium,Instagram Reels
11052,15.0,0.95,4.05,4.27,7.31,5.52,80.9,Low,TikTok
11053,25.0,3.15,11.31,7.8,6.35,9.99,76.54,Low,Instagram Reels
11054,32.0,2.73,8.55,5.16,6.15,9.45,,Medium,YouTube Shorts
11055,32.0,3.83,3.13,5.87,106.0,9.94,98.49,Medium,Instagram Reels
11056,35.0,2.91,7.82,4.45,3.72,7.29,55.15,Low,TikTok
11057,44.0,5.64,5.19,6.23,8.98,4.83,63.16,Medium,IG
11058,40.0,3.44,5.83,8.02,9.27,9.04,50.66,Low,YouTube Shorts
11059,30.0,4.32,6.4,4.49,6.8,9.06,89.71,High,YouTube Shorts
11060,27.0,5.43,6.23,5.38,90.62,2.3,44.1,Low,Instagram Reels
11061,21.0,1.31,8.64,5.87,,7.98,52.8,High,TikTok
11062,15.0,1.76,9.68,4.52,1.9,9.27,56.99,Medium,YouTube Shorts
11063,40.0,1.09,5.29,7.81,6.03,9.09,83.142,Medium,YouTube Shorts
11064,30.0,1.27,11.24,7.93,8.62,7.36,71.67,Low,TikTok
11065,,3.32,11.38,8.18,3.84,5.84,46.3,medium,YouTube Shorts
11066,31.0,2.27,2.41,6.92,5.93,7.99,95.72,Low,Youtube Shorts
11067,20.0,2.83,2.15,6.54,1.09,5.65,76.67,Low,YouTube Shorts
11068,16.0,5.9,6.25,5.31,9.88,3.584,58.08,Low,TikTok
11069,31.0,1.36,7.91,7.28,7.9,3.33,69.39,High,YouTube Shorts
11070,20.0,3.47,4.78,6.22,4.25,5.87,70.01,High,TikTok
11071,28.0,1.04,4.59,8.85,9.85,5.1,71.53,High,YouTube Shorts
11072,32.0,2.25,8.78,8.84,1.83,5.72,69.84,Medium,YouTube Shorts
11073,20.0,3.4,8.02,8.53,5.18,3.35,73.71,High  ,YouTube Shorts
11074,24.0,5.71,3.67,5.8,1.53,6.263,63.6, High,TikTok
11075,,2.65,10.85,5.84,4.01,6.96,48.77,Medium,YouTube Shorts
11076,32.0,0.86,8.8,8.26,2.97,8.26,79.87,Medium,Instagram Reels
11077,41.0,2.63,5.63,7.65,3.85,6.31,87.55,High,TikTok
11078,23.0,1.3,8.84,7.52,9.53,7.8,90.46,High,TikTok
11079,22.0,1.76,3.13,5.4,4.84,2.52,41.32,High,Instagram Reels
11080,42.0,3.9,6.68,8.17,3.92,2.09,64.28,High,Instagram Reels
11081,24.0,0.87,3.69,6.9,6.77,2.62,98.71, High,YouTube Shorts
11082,31.0,3.06,2.41,6.23,7.15,8.62,43.75,Medium,TikTok
11083,37.0,3.85,5.38,8.33,9.85,6.01,87.13,Medium,TikTok
11084,44.0,2.82,3.51,5.97,90.42,5.1,47.38,Medium,Instagram Reels
11085,43.0,0.61,8.34,7.27,7.77,7.86,89.48,Low,Instagram Reels
11086,40.0,5.92,8.74,6.33,4.44,2.12,80.33,Med,Instagram Reels
11087,20.0,2.52,3.49,6.96,2.54,1.06,83.5,Medium,Instagram Reels
11088,28.0,4.78,2.25,4.2,4.87,3.8,98.64,High,YouTube Shorts
11089,36.0,2.29,9.93,6.31,4.77,3.24,96.37,Low,Instagram Reels
11090,36.0,3.11,2.02,6.78,4.79,3.77,58.26,Low,TikTok
11091,20.0,2.64,5h,6.46,7.26,9.76,62.51,Medium,Instagram Reels
11092,40.0,2.38,6.95,8.24,4.65,6.11,64.43,High,YouTube Shorts
11093,21.0,0.62,10.19,5.56,9.59,6.3,50.83,Low,TikTok
11094,26.0,2.48,10.39,8.42,9.84,6.9,62.87,Medium,Instagram Reels
11095,17.0,5.39,9.25,6.02,5.71,4.58,98.74,High,YouTube Shorts
11096,28.0,4.3,4.47,7.47,6.03,9.81,69.37,Low,tiktok
11097,36.0,1.3,9.2,4.43,4.67,9.76,97.16,Medium,YouTube Shorts
11098,33.0,3.75,4.47,5.0,4.2,7.92,44.29,High,Instagram Reels
11099,37.0,5.41,4.15,7.81,9.87,2.91,42.36,Medium,tiktok
11100,30.0,4.35,7.47,4.06,1.37,8.92,74.52,Med,TikTok
11101,21.0,1.32,8.79,8.84,4.69,1.91,84.18,Low,TikTok
11102,22.0,5.27,2.53,4.95,2.36,6.67,53.05,Medium,  YouTube Shorts
11103,32.0,2.16,2.6,8.51,7.54,5.11,70.2,High,TikTok
11104,39.0,3.0,9.84,7h,2.75,1.35,94.79,Medium,instagram reels
11105,27.0,3.39,10.59,6.82,8.96,9.14,85.7,High,Instagram Reels
11106,35.0,5.18,8.04,4.42,4.37,9.65,,High,YouTube Shorts
11107,23.0,5.62,6.29,5.83,9.25,9.17,60.07,High,YouTube Shorts
11108,24.0,5.61,10.45,4.78,9.88,2.73,58.35,Medium,TikTok
11109,35.0,0.54,9.29,6.63,7.94,4.0,83.17,Medium,Instagram Reels
11110,37.0,5.57,7.8,6.75,6.61,9.6,99.662,High,TikTok
11111,41.0,0.8,5.2,7.55,2.35,1.825,56.8,Medium,YouTube Shorts
11112,23.0,1.96,3.98,8.39,9.4,6.25,75.3,High,Instagram Reels
11113,29.0,3.33,6.19,6.34,7.99,5.37,99.31,Low,TikTok
11114,34.0,3.14,4.87,5.17,3.59,2.37,49.45,Low,Instagram
11115,16.0,3.83,5.39,5.67,5.22,8.98,79.54,Medium,Instagram Reels
11116,39.0,3.14,7.16,8.24,1.61,2.21,59.92,High,YouTube Shorts
11117,27.0,5.64,3.69,4.73,6.93,6.33,99.5,High,TikTok
11118,16.0,1.82,10.06,7.14,2.13,3.86,46.53,High,YouTube Shorts
11119,33.0,2.01,3.46,4.07,6.86,4.76,67.08,Medium,Instagram Reels
11120,40.0,5.56,6.81,5.23,-6.0,2.9,55.3,Low,YouTube Shorts
11121,16.0,0.92,9.46,6.96,3.92,6.62,41.9,Medium,YouTube Shorts
11122,17.0,3.85,6.85,6.28,9.54,9.9,97.82,Low,TikTok
11123,20.0,4.25,5.61,6.47,8.01,8.5,74.09,High,TikTok
11124,17.0,3.28,6.75,7.3,5.47,7.15,82.05,Low,TikTok
11125,24.0,4.32,10.49,5.17,9.27,7.81,77.22,Low,IG
11126,38.0,1.45,11.9,,8.7,8.55,48.91,Medium,Instagram Reels
11127,41.0,5.19,8.31,7.42,7.23,5.25,50.23,High,TikTok
11128,,1.27,9.93,6.69,2.38,6.1,80.78,Medium,Instagram Reels
11129,37.0,2.7,2.14,4.07,5.47,9.06,81.338,High,Instagram Reels
11130,30.0,0.91,10.8,7.35,8.78,7.26,76.66,High,TikTok
11131,31.0,3.5,11.54,7.1,6.48,2.22,74.22,High,Instagram Reels
11132,33.0,4.18,7.75,4.39,5.91,8.02,84.76,Medium,YouTube Shorts
11133,17.0,5.68,9.54,,9.6,1.2,54.62,MEDIUM,TikTok
11134,32.0,4.57,7.13,6.61,1.15,8.63,83.9,High,YouTube Shorts
11135,21.0,3.48,4.86,5.02,1.11,8.09,64.67,Low,YouTube Shorts
11136,23.0,5.63,10.52,6.8,9.04,8.48,80.44,High,YouTube Shorts
11137,34.0,3.13,7.97,6.98,1.35,1.21,56.48,Low,Youtube Shorts
11138,26.0,3.59,7.79,8.6,3.99,9.75,48.25,Medium,YouTube Shorts
11139,19.0,3.78,8.59,7.71,9.32,6.53,41.75,Medium,TikTok
11140,17.0,2.75,10.56,5.51,7.22,8.2,88.21,Low,Instagram Reels
11141,25.0,5.11,9.32,4.59,6.83,6.1,51.82,Medium,Instagram Reels
11142,39.0,2hr,4.11,8.27,6.91,4.06,61.81,Medium,TikTok
11143,44.0,3.55,6.67,8.23,3.86,3.567,86.13,Low,Instagram Reels
11144,18.0,4.47,11.8,4.88,5.77,1.63,67.01,Medium,Instagram Reels
11145,19.0,5.47,7.55,4.31,6.67,5.88,49.782,Low,Instagram Reels
11146,15.0,5.36,11.38,7.56,3.75,2.29,51.69,Low,Instagram Reels
11147,41.0,3.3,10.13,7.61,8.16,6.11,60.12,High,youtube shorts
11148,,4.04,8.66,4.89,3.9,6.62,73.91,Medium,insta
11149,43.0,2.67,5.49,,1.64,4.98,63.54,High,Instagram Reels
11150,32.0,3.07,5.04,5.39,2.81,2.41,94.27,low,Instagram Reels
11151,26.0,5.48,8.43,5.3,4.68,4.89,40.23,Medium,YouTube Shorts
11152,27.0,5.62,6.33,5.62,9.17,8.91,64.12,Medium,Instagram Reels
11153,23.0,5.42,9.99,6.6,4.74,5.12,84.57,Low,TikTok
11154,16.0,1.26,9.6,8.02,1.81,4.08,93.45,High,Instagram Reels
11155,19.0,5.18,5.12,1.0,,6.67,61.5,Low,TikTok
11156,27.0,5.72,9.03,5.49,5.9,6.57,80.42,Medium,YouTube Shorts
11157,30.0,2.49,6.95,8.42,83.46,1.82,49.75,Low,YouTube Shorts
11158,30.0,3.35,5.23,4.28,1.58,3.13,52.09,High,Instagram Reels
11159,38.0,4.79,6.13,7.99,7.43,5.45,,Low,instagram reels
11160,17.0,3.59,10.95,7.92,,4.3,54.97,Low,Instagram Reels
11161,36.0,5.96,5.6,5.27,8.66,3.88,87.03,Medium,Instagram Reels
11162,18.0,,4.87,4.99,8.6,5.01,91.95,Low,YouTube Shorts
11163,25.0,4.43,5.52,8.37,,3.61,68.71,Medium,Instagram Reels
11164,37.0,4.86,4.15,6.79,7.61,4.13,43.25,High,Instagram Reels
11165,40.0,3.22,7.45,4.23,6.25,7.96,84.24,Low,Instagram Reels
11166,28.0,5.21,27.01,8.45,1.21,5.59,68.03,Medium,Instagram Reels
11167,43.0,3.5,10.17,5.75,4.61,8.86,45.67,Medium  ,Instagram Reels
11168,17.0,2.76,4.26,5.71,1.48,9.54,59.87,Low,Youtube Shorts
11169,30.0,1.09,22.1,7.69,1.75,9.3,57.44,Low,YouTube Shorts
11170,36.0,2.66,3.25,7.31,1.5,3.28,83.58,Medium,Instagram Reels
11171,29.0,4.54,11.78,5.77,9.65,5.26,65.44,Medium,Instagram Reels
11172,42.0,5.57,6.55,4.72,8.6,5.82,75.22,High,TikTok
11173,24.0,1.88,10.22,6.76,4.95,8.67,70.07,High,TikTok
11174,23.0,2.45,9.69,7.13,3.23,6.03,83.46,High  ,Instagram Reels
11175,25.0,1.35,9.14,8.3,1.65,3.27,83.08,Low,Instagram Reels
11176,30.0,4.3,10.27,6.42,,5.93,66.93,Low  ,TikTok
11177,24.0,5.78,3.0,7.23,6.4,1.4,48.1,High,TikTok
11178,31.0,4.03,8.78,4.27,8.17,8.51,64.47,Low,Instagram Reels
11179,33.0,3.89,4.66,8.47,1.46,6.09,49.61,Low,YouTube Shorts
11180,16.0,3.54,9.86,5.64,4.76,6.87,97.55,Low,YouTube Shorts
11181,38.0,0.99,,7.16,9.79,2.81,97.01,Low,YouTube Shorts
11182,37.0,4.51,11.01,8.58,2.09,6.02,67.4,High,TikTok
11183,16.0,3.81,3.15,8.05,4.6,5.78,41.66,Low,TikTok
11184,20.0,4.14,5.7,7.19,3.48,6.58,62.48,High,instagram reels
11185,33.0,5.44,28.43,7.52,2.21,8.872,93.71,High,Instagram Reels
11186,22.0,4.81,3.22,8.6,8.55,7.88,57.28,Low,Instagram Reels
11187,40.0,4.8,2.98,8.06,7.27,5.92,77.32,Low,Instagram Reels
11188,43.0,5.6,5.85,7.05,4.7,9.04,51.04,High,YouTube Shorts
11189,17.0,5.94,11.92,7.29,4.32,4.23,89.51,Low,TikTok
11190,40.0,3.7,7.69,4.74,8.45,5.43,93.51,HIGH,TIKTOK
11191,28.0,1.1,8.22,6.35,1.82,6.84,76.91,Medium,TikTok
11192,39.0,3.03,6.71,5.5,2.32,4.97,77.43,Medium,TikTok
11193,30.0,4.83,8.62,6.16,9.16,4.25,62.71,High,YouTube Shorts
11194,15.0,0.65,11.57,7.31,8.35,2.01,82.43,Med,Instagram Reels
11195,35.0,0.81,7.89,4.75,7.97,6.72,68.71,High,TikTok
11196,17.0,0.87,2.65,4.09,6.62,2.73,84.73,High,TikTok
11197,36.0,,6.93,5.98,3.63,2.24,,Low,TikTok
11198,40.0,3.26,11.93,5.61,9.41,2.64,89.34,Medium,Instagram Reels
11199,32.0,2.53,5.87,6.1,5.43,7.2,71.04,Medium,TikTok
11200,23.0,1.08,7.94,8.66,3.53,2.25,98.73,Low,Instagram Reels
11201,20.0,4.53,3.07,7.54,4.29,9.79,76.42,High,YouTube Shorts
11202,37.0,2.27,3.41,5.64,1.15,7.83,43.89,Low,TikTok
11203,35.0,1.96,10.75,4.9,3.3,4.53,83.82,Medium,Instagram Reels
11204,39.0,4.09,5.0,7.09,2.69,6.34,89.2,High,Instagram Reels
11205,15.0,3.57,5.05,7.29,,1.07,48.09,High,TikTok
11206,35.0,2.49,5.87,6.42,1.29,8.6,80.76,Low,TikTok
11207,41.0,4.03,11.66,,3.04,3.44,95.25,High,Instagram Reels
11208,24.0,1.99,2.84,4.14,1.93,1.65,55.09,Medium,TikTok
11209,,4.87,10.19,5.33,1.41,7.82,75.1,Medium,YouTube Shorts
11210,20.0,1.76,5.42,6.29,2.24,3.97,56.48,Medium,Instagram Reels
11211,37.0,1.37,10.49,7.94,2.82,6.11,86.46,High,Instagram Reels
11212,26.0,4.8,11.92,8.27,4.74,8.6,74.84,Low,TikTok
11213,18.0,4.39,5.49,6.06,6.25,7.98,65.68,Medium,Instagram Reels
11214,42.0,1.5,,7.98,3.9,4.03,41.74,High,TikTok
11215,27.0,1.14,3.44,8.97,2.27,8.82,96.69,Low,TikTok
11216,31.0,,9.59,7.58,9.46,4.5,69.86,High,TikTok
11217,41.0,4.77,3.45,7.64,5.63,5.5,88.25,Medium,Instagram Reels
11218,22.0,2.3,4.6,8.55,7.68,6.51,63.51,High,TikTok
11219,40.0,4.12,4.04,5.69,7.25,1.64,90.95,Medium,TikTok
11220,34.0,1.18,5.56,4.06,3.56,6.37,49.6,Medium,TikTok
11221,17.0,3.29,2.74,8.93,6.04,6.2,53.89,Medium,TikTok
11222,26.0,0.6,10.6 hours,6.45,6.42,8.86,60.0,Medium,TikTok
11223,21.0,2.65,10.6,7.93,4.17,4.18,45.32,High,Instagram Reels
11224,26.0,0.91,6.13,8.06,7.04,3.18,66.63,High,TikTok
11225,16.0,3.11,8.12,5.99,8.12,5.29,69.16,Low,YouTube Shorts
11226,38.0,2.82,8.42,6.71,4.28,7.19,46.89,Low,YouTube Shorts
11227,28.0,2.94,9.49,6.7,1.13,6.06,65.63,Low  ,Youtube Shorts
11228,36.0,0.75,7.21,5.1,4.14,2.24,51.84,Low ,Instagram Reels
11229,37.0,,7.1,4.59,2.05,4.13,92.51,Medium,Instagram Reels
11230,44.0,4.66,8.31,6.72,2.4,1.57,70.56,Medium,Instagram Reels
11231,19.0,2.53,9.03,4.6,4.29,7.65,97.12,HIGH,Instagram
11232,23.0,4.43,5.47,5.73,2.87,8.95,60.49,High,tiktok
11233,35.0,2.53,5.3,4.93,9.41,1.41,60.48,Low,YouTube Shorts
11234,25.0,2.83,4.7,7.53,6.88,5.73,60.32, High,YouTube Shorts
11235,19.0,3.6,7.49,8.36,5.67,6.09,56.1,high,TikTok
11236,17.0,5.73,5.6,6.89,1.09,4.95,90.307,High,Instagram Reels
11237,41.0,1.1,7.4,6.05,1.93,5.52,56.96,Medium,Tik Tok
11238,31.0,0.68,6.06,8.98,8.1,7.39,57.28,Low,YouTube Shorts
11239,16.0,3.84,10.37,4.11,4.51,5.35,42.81,Low ,IG
11240,38.0,5.72,2.73,5.52,1.41,9.28,97.92,High,TikTok
11241,15.0,5.94,7.72,,8.43,5.87,93.18,High,YouTube Shorts
11242,21.0,3.16,7.76,5.78,3.72,1.65,57.55,Medium,YouTube Shorts
11243,44.0,3.07,5.84,5.15,4.48,9.58,71.25,Medium,instagram reels
11244,28.0,4.05,6.21,5.32,9.77,2.32,68.96,High,YouTube Shorts
11245,19.0,3.56,10.0,5.29,1.14,8.06,45.26,medium,YouTube Shorts
11246,33.0,3.99,4.81,6.53,7.49,5.74,71.87,Medium,TikTok
11247,42.0,5.31,,5.96,9.54,7.67,46.8,High,YouTube Shorts
11248,42.0,,10.96,7.2,1.57,5.62,66.05,High,TikTok
11249,25.0,3.23,8.51,7 hrs,8.79,1.53,44.685,Medium,YT Shorts
11250,37.0,3.04,9.73,4.92,4.75,4.37,75.33,High,Instagram Reels
11251,39.0,4.02,8.13,0.0,8.9,6.59,42.94,Low,TikTok
11252,16.0,3.01,7.25,6.36,3.77,6.66,77.71,Medium,YouTube Shorts
11253,22.0,3.02,11.67,4.77,9.84,9.76,82.43,Medium,Instagram Reels
11254,23.0,0.59,4.83,4.83,6.82,6.46,74.25,Medium,YouTube Shorts
11255,41.0,1.46,3.54,7.98,6.64,3.58,68.17,Low,TikTok
11256,17.0,3.19,4.87,7.51,8.25,1.39,43.65,Medium,Instagram Reels
11257,16.0,5.02,8.15,6.53,4.93,8.1,40.68,high,Instagram Reels
11258,21.0,2.03,3.85,5.53,3.33,9.0,60.55,Low,YouTube Shorts
11259,19.0,3.37,11.09,2.0,3.37,6.52,86.28,Low,TikTok
11260,35.0,2.4,6.11,7.18,3.98,5.34,78.84,Low,TikTok
11261,40.0,1.08,10.5,2.0,6.56,8.75,47.52,Low,TikTok
11262,19.0,5.77,4.49,2.5,8.55,3.16,81.28,High,TikTok
11263,34.0,5.2,5.13,5.38,5.5,4.59,74.49,Low,Instagram Reels
11264,27.0,0.93,3h,4.21,4.63,5.57,50.0,Medium,TikTok
11265,35.0,4.46,4.58,4.88,8.14,1.44,85.32,Low,YouTube Shorts
11266,43.0,2.41,6.9,7.25,3.61,7.716,89.82,Low,TikTok
11267,34.0,5.97,11.46,4.8,7.2,2.7,53.95,Low,Instagram Reels
11268,43.0,2.16,5.89,6.41,1.95,4.0,78.15,Low,YouTube Shorts
11269,20.0,1.81,8.4,7.49,2.02,4.73,62.69,Medium,Instagram Reels
11270,34.0,3.62,6.28,5.54,6.8,6.75,43.51,Medium,TikTok
11271,32.0,5.09,26.31,7.35,1.74,1.529,91.68,Low,Instagram Reels
11272,39.0,1.56,7.04,6.91,2.4,4.07,89.24,low,TikTok
11273,16.0,4.4,2.66,6.19,6.62,3.47,59.08,Medium,YouTube Shorts
11274,39.0,,10.84,8.49,4.94,1.01,71.89,Low,YouTube Shorts
11275,40.0,5.55,9.53,7.46,6.05,7.22,70.74,Medium,TikTok
11276,20.0,0.95,5.79,5.8,9.79,3.12,50.65,High,TikTok
11277,23.0,5.53,8.4,8.02,6.69,2.5,48.74,High,TikTok
11278,39.0,3.2,3.12,7.69,6.32,8.18,90.66,Low,Instagram Reels
11279,17.0,2.96,9.03,7.96,4.42,1.35,92.04,High,Instagram Reels
11280,15.0,5.85,10.23,7.2,6.68,9.1,83.51,High,Youtube Shorts
11281,15.0,5.95,10.22,5.9,1.12,7.18,44.37,Medium,YouTube Shorts
11282,33.0,4.08,4.84,5.74,6.02,2.55,94.55,Medium,TikTok
11283,19.0,1.2,4.64,7.27,1.62,4.15,98.85,High,YouTube Shorts
11284,,3.28,7.21,4.65,104.0,9.55,92.348,Low ,YouTube Shorts
11285,33.0,3.41,11.68,8.1,90.25,6.57,42.76,Low,TikTok
11286,26.0,3.33,11.21,5.85,7.01,6.5,64.35,Low,Instagram Reels
11287,30.0,3.63,5.6,7.15,4.46,6.88,92.18,High,Instagram Reels
11288,39.0,0.6,9.8,6.5,4.77,5.16,56.81,High  ,TikTok
11289,39.0,4.41,20.57,7.7,5.48,2.51,48.51,Low,TikTok
11290,33.0,4.42,4.61,7.69,7.83,2.36,89.37,High,YouTube Shorts
11291,17.0,1.14,10 hrs,7.13,1.16,7.19,51.6,Low,YouTube Shorts
11292,26.0,3.64,4.68,5.25,5.02,8.96,94.44,Medium,YouTube Shorts
11293,44.0,3.63,5.43,,1.13,3.7,75.74,Medium,Instagram Reels
11294,19.0,4.25,3.99,8.2,3.87,5.53,73.32,Low,Instagram Reels
11295,16.0,0.97,7.07,8.42,5.68,9.93,86.54,High,YouTube Shorts
11296,36.0,3.95,10.43,4.82,1.72,3.31,40.99,Medium,Tik Tok
11297,21.0,,7.28,5.55,5.37,4.51,82.81,Low,TikTok
11298,27.0,3.29,3.23,5.41,9.32,4.27,75.91,Low,TikTok
11299,39.0,4.75,4.52,8.69,7.17,1.29,71.43,High,Instagram Reels
11300,29.0,4.38,7.63,5.02,8.04,5.59,53.04,High,YouTube Shorts
11301,36.0,1.15,7.83,4.83,6.22,2.88,89.77,Medium,TikTok
11302,17.0,3.75,7.77,4.91,9.07,2.16,55.04,Low,Instagram Reels
11303,42.0,5.83,2.77,7.65,2.32,7.39,69.39,Low,TikTok
11304,35.0,1.36,9.54,8.44,5.05,7.89,49.48,Low,Instagram Reels
11305,34.0,5.19,11.09,5.97,6.37,9.0,100.771,Medium,YouTube Shorts
11306,19.0,4.36,7.11,4.68,8.86,9.41,51.67,Med,TikTok
11307,38.0,4.76,9.19,6.93,3.77,9.304,88.19,Medium,Instagram Reels
11308,22.0,2.05,11.14,5.05,1.01,2.1,55.78,Low,YouTube Shorts
11309,36.0,2.08,19.04,6.97,9.77,3.01,55.36,High,Instagram Reels
11310,15.0,5.48,8.74,8.43,1.23,2.018,65.3,Low,TikTok
11311,22.0,2.48,9.21,8.35,2.37,4.18,90.75,High,TikTok
11312,38.0,0.85,4.61,8.88,4.8,2.12,81.25,Medium,TikTok
11313,32.0,3.8,7.83,6.37,5.47,6.88,92.3,Low,Instagram Reels
11314,34.0,1.19,10.42,5.47,8.51,7.45,45.449,High,TikTok
11315,42.0,4.88,4.96,7.85,5.03,2.44,97.34,Low,TikTok
11316,30.0,4.03,10.97,4.9,5.93,6.889,44.63,Low,TikTok
11317,32.0,5.31,8.2,5.22,2.8,1.21,83.26,Low,TikTok
11318,34.0,4.82,6.23,5.28,6.12,4.91,52.43,Low,TikTok
11319,26.0,1.12,8.23,8.76,4.14,3.57,90.45,Medium,Instagram Reels
11320,27.0,2.6,6.02,7.65,1.89,9.99,96.608,Medium,TIKTOK
11321,27.0,4.76,10.38,4.67,9.52,9.076,73.07,High,YouTube Shorts
11322,24.0,2.8,,4.46,1.74,2.33,60.535,Medium,TikTok
11323,21.0,5.85,11.01,8.21,7.1,9.601,87.6,Medium,Instagram Reels
11324,39.0,4.55,7.1,8.01,9.17,4.77,92.44,Medium,TikTok
11325,28.0,0.59,8.6,7.35,2.61,6.19,84.3,Medium,TikTok
11326,44.0,5.34,11.98,4.98,3.13,5.8,94.42,High,Instagram Reels
11327,38.0,1.05,3.47,6.4,4.84,7.54,77.59,Medium,Instagram Reels
11328,30.0,1.27,9.37,7.01,3.65,4.01,80.23,Medium,TikTok
11329,29.0,4.54,3.39,8.66,7.83,1.63,74.31,High,  TikTok
11330,26.0,5.26,10.39,4.85,4.04,4.76,69.29,Medium,Instagram Reels
11331,23.0,3.45,7.96,6.58,82.6,5.9,45.48, High,Instagram Reels
11332,22.0,2.09,11.38,4.79,8.73,5.99,72.139,Medium,TikTok
11333,32.0,2.43,10.66,6.22,9.06,8.13,83.87,Medium,Instagram
11334,37.0,2.39,2.75,5.0,1.57,1.4,101.378,Low,TikTok
11335,32.0,2.3,3.37,8.18,2.59,9.89,58.155,High,TikTok
11336,27.0,1.84,8.01,5.27,2.52,9.92,64.67,High,YouTube Shorts
11337,42.0,3.85,21.39,7.35,7.05,1.89,40.9,Low,YouTube Shorts
11338,41.0,5.45,3.69,6.04,1.11,4.1,71.62,High,TikTok
11339,32.0,2.19,3.29,8.33,8.26,6.31,45.604,High,Instagram Reels
11340,29.0,1.53,7.64,7.79,5.92,4.36,82.96,High,Instagram
11341,18.0,5.11,2.49,4.29,6.1,5.39,86.78,Low,YouTube Shorts
11342,31.0,4.58,10.74,4.34,5.84,3.93,83.36,High,YouTube Shorts
11343,19.0,5.62,10.07,6.76,5.82,7.41,72.8,Medium,TikTok
11344,36.0,1.41,9.85,6.14,,4.28,72.05,Medium,TikTok
11345,30.0,,2.16,5.38,3.55,4.87,78.79,High,Instagram Reels
11346,23.0,3.48,2.48,7.96,5.39,6.18,73.28,Low,YouTube Shorts
11347,24.0,3.88,7.5,4.64,7.1,9.72,85.02,Medium,YouTube Shorts
11348,38.0,3.14,11.94,8.87,3.45,6.78,93.67,Medium,Instagram Reels
11349,32.0,3.79,5.42,4.12,8.26,1.87,72.17,Medium,Instagram Reels
11350,31.0,1.49,5.44,4.59,8.3,3.87,46.62,Low,YouTube Shorts
11351,32.0,3.14,3.34,5.56,3.46,4.78,47.86,High,TikTok
11352,,4.12,8.74,6.55,6.04,7.66,62.56,Medium,TikTok
11353,18.0,2.88,8.47,5.08,4.14,5.02,69.78,Medium,TikTok
11354,40.0,4.24,3.01,7.68,2.72,6.93,53.5,High,Instagram Reels
11355,19.0,2.98,6.67,5.79,8.25,8.56,67.17,High,Instagram Reels
11356,42.0,2.33,8.67,4.19,9.92,1.94,48.14,Medium,YouTube Shorts
11357,37.0,2.17,6.94,8.39,6.09,7.89,55.342,Medium,  Instagram Reels
11358,30.0,2.76,8.74,8.72,9.23,7.71,84.04,Medium,YouTube Shorts
11359,17.0,0.63,10.16,7.09,6.78,8.38,99.13,Low,Instagram Reels
11360,40.0,4.18,8.86,8.03,6.09,9.6,51.17,High,YouTube Shorts
11361,32.0,5.15,8.16,4.61,5.32,3.79,60.35,Low ,TikTok
11362,43.0,2.45,10.54,5.34,3.12,4.86,61.04,Low,TikTok
11363,37.0,0.75,11.01,5.63,1.76,3.36,,Low,TikTok
11364,35.0,5.93,5.89,8.8,4.98,3.94,52.24,High,YouTube Shorts
11365,28.0,1.95,3.73,6.56,6.05,3.97,47.9,High,YouTube Shorts
11366,29.0,1.2,10.18,4.04,5.59,8.83,94.45,Medium,TikTok
11367,31.0,2.53,4.14,6h,7.26,1.57,78.96,Low,Instagram Reels
11368,15.0,4.56,11.29,4.04,2.73,2.82,57.43,High,YouTube Shorts
11369,39.0,2.12,2.23,5.19,4.19,6.5,55.49,Low,Instagram Reels
11370,35.0,3.66,11.21,6.27,4.74,7.89,72.219,Low,  TikTok
11371,31.0,2.79,7.89,5.62,,7.28,81.83, High,TikTok
11372,37.0,1.15,9.75,4.16,9.16,1.42,55.18,Low,Instagram Reels
11373,39.0,2.32,5.98,4.58,7.13,5.08,60.83,Medium,YouTube Shorts
11374,25.0,4.49,11.92,6.75,1.83,2.66,57.44,Medium,Instagram Reels
11375,31.0,3.87,4.28,7.48,7.42,9.89,45.26,Low,TikTok
11376,40.0,1.16,4.64,6.02,5.93,9.99,63.19,Medium,Instagram Reels
11377,28.0,1.4,2.51,7.66,5.72,1.46,72.02,low,YouTube Shorts
11378,43.0,4.02,11.4,4.82,9.91,7.01,79.32,Medium,TikTok
11379,34.0,4.97,6.56,4.61,6.56,8.32,65.0,Low,Instagram Reels
11380,44.0,2.42,8.75,8.2,9.07,3.92,101.309,Medium,instagram reels
11381,33.0,3.77,8.87,5.7,9.22,7.24,77.55,Medium,Instagram Reels
11382,35.0,1.44,10.75,6.16,1.91,2.69,93.2,High,YouTube Shorts
11383,21.0,2.21,8.65,8.74,1.08,2.15,94.96,Low,Instagram Reels
11384,38.0,0.61,7.62,6.12,4.92,9.33,89.28,Medium,Instagram Reels
11385,27.0,4.73,9.1,4.02,7.92,6.78,56.2,High,Instagram Reels
